Date,Category,Location,Quantity,UnitPrice,SalesAmount
2024-12-17,Appetizers,Beachside Cafe,4,15,60
2024-12-20,Appetizers,Beachside Cafe,6,15,90
2024-12-29,Appetizers,Uptown Bistro,1,15,15
2023-01-20,Appetizers,Suburban Diner,4,12,48
2023-01-26,Appetizers,Suburban Diner,1,12,12
2023-02-04,Appetizers,Downtown Branch,4,12,48
2023-02-05,Appetizers,Suburban Diner,5,12,60
2023-02-07,Appetizers,Beachside Cafe,6,12,72
2023-02-12,Appetizers,Suburban Diner,6,12,72
2023-02-13,Appetizers,Suburban Diner,6,12,72
2023-02-24,Appetizers,Beachside Cafe,6,12,72
2023-03-09,Appetizers,Downtown Branch,2,12,24
2023-03-13,Appetizers,Beachside Cafe,1,12,12
2023-03-13,Appetizers,Beachside Cafe,6,12,72
2023-03-17,Appetizers,Downtown Branch,5,12,60
2023-03-21,Appetizers,Uptown Bistro,6,12,72
2023-03-31,Appetizers,Uptown Bistro,6,12,72
2023-04-12,Appetizers,Suburban Diner,4,12,48
2023-04-15,Appetizers,Suburban Diner,3,12,36
2023-04-15,Appetizers,Uptown Bistro,2,12,24
2023-04-30,Appetizers,Suburban Diner,4,12,48
2023-05-05,Appetizers,Suburban Diner,6,12,72
2023-05-12,Appetizers,Suburban Diner,3,12,36
2023-05-14,Appetizers,Downtown Branch,1,12,12
2023-05-21,Appetizers,Suburban Diner,1,12,12
2023-05-21,Appetizers,Beachside Cafe,2,12,24
2023-05-23,Appetizers,Suburban Diner,6,12,72
2023-05-26,Appetizers,Downtown Branch,1,12,12
2023-06-18,Appetizers,Downtown Branch,1,12,12
2023-06-19,Appetizers,Uptown Bistro,1,12,12
2023-06-28,Appetizers,Downtown Branch,6,12,72
2023-07-02,Appetizers,Downtown Branch,4,12,48
2023-07-17,Appetizers,Downtown Branch,3,12,36
2023-07-19,Appetizers,Suburban Diner,2,12,24
2023-07-24,Appetizers,Uptown Bistro,5,12,60
2023-07-29,Appetizers,Downtown Branch,3,12,36
2023-07-30,Appetizers,Suburban Diner,2,12,24
2023-08-13,Appetizers,Suburban Diner,2,12,24
2023-08-16,Appetizers,Beachside Cafe,4,12,48
2023-08-26,Appetizers,Uptown Bistro,6,12,72
2023-09-04,Appetizers,Uptown Bistro,1,12,12
2023-09-07,Appetizers,Beachside Cafe,4,12,48
2023-09-09,Appetizers,Beachside Cafe,3,12,36
2023-09-19,Appetizers,Suburban Diner,2,12,24
2023-09-20,Appetizers,Uptown Bistro,4,12,48
2023-09-23,Appetizers,Uptown Bistro,2,12,24
2023-09-30,Appetizers,Uptown Bistro,1,12,12
2023-10-05,Appetizers,Downtown Branch,6,12,72
2023-10-08,Appetizers,Downtown Branch,4,12,48
2023-10-19,Appetizers,Uptown Bistro,3,12,36
2023-10-21,Appetizers,Beachside Cafe,5,12,60
2023-10-22,Appetizers,Downtown Branch,3,12,36
2023-11-01,Appetizers,Suburban Diner,5,12,60
2023-11-03,Appetizers,Beachside Cafe,2,12,24
2023-11-05,Appetizers,Uptown Bistro,3,12,36
2023-11-06,Appetizers,Beachside Cafe,3,12,36
2023-11-07,Appetizers,Downtown Branch,2,12,24
2023-11-08,Appetizers,Beachside Cafe,1,12,12
2023-11-12,Appetizers,Downtown Branch,1,12,12
2023-11-13,Appetizers,Beachside Cafe,6,12,72
2023-11-14,Appetizers,Beachside Cafe,4,12,48
2023-11-15,Appetizers,Suburban Diner,5,12,60
2023-11-18,Appetizers,Beachside Cafe,6,12,72
2023-11-23,Appetizers,Downtown Branch,1,12,12
2023-11-25,Appetizers,Uptown Bistro,6,12,72
2023-12-07,Appetizers,Suburban Diner,6,12,72
2023-12-09,Appetizers,Suburban Diner,3,12,36
2023-12-12,Appetizers,Suburban Diner,2,12,24
2023-12-13,Appetizers,Beachside Cafe,3,12,36
2023-12-29,Appetizers,Beachside Cafe,6,12,72
2024-01-10,Appetizers,Beachside Cafe,4,12,48
2024-01-16,Appetizers,Suburban Diner,5,12,60
2024-01-22,Appetizers,Suburban Diner,3,12,36
2024-01-24,Appetizers,Suburban Diner,1,12,12
2024-01-26,Appetizers,Uptown Bistro,5,12,60
2024-01-27,Appetizers,Beachside Cafe,2,12,24
2024-01-27,Appetizers,Beachside Cafe,4,12,48
2024-01-28,Appetizers,Uptown Bistro,6,12,72
2024-01-31,Appetizers,Suburban Diner,6,12,72
2024-02-05,Appetizers,Uptown Bistro,3,12,36
2024-02-05,Appetizers,Beachside Cafe,2,12,24
2024-02-09,Appetizers,Suburban Diner,3,12,36
2024-02-09,Appetizers,Uptown Bistro,5,12,60
2024-02-14,Appetizers,Downtown Branch,3,12,36
2024-02-15,Appetizers,Suburban Diner,6,12,72
2024-02-26,Appetizers,Suburban Diner,3,12,36
2024-02-27,Appetizers,Beachside Cafe,5,12,60
2024-03-04,Appetizers,Beachside Cafe,1,12,12
2024-03-06,Appetizers,Beachside Cafe,1,12,12
2024-03-07,Appetizers,Downtown Branch,1,12,12
2024-03-12,Appetizers,Uptown Bistro,6,12,72
2024-03-17,Appetizers,Uptown Bistro,2,12,24
2024-04-13,Appetizers,Downtown Branch,1,12,12
2024-04-26,Appetizers,Beachside Cafe,5,12,60
2024-04-26,Appetizers,Uptown Bistro,2,12,24
2024-04-30,Appetizers,Suburban Diner,5,12,60
2024-05-07,Appetizers,Beachside Cafe,4,12,48
2024-05-14,Appetizers,Beachside Cafe,2,12,24
2024-05-19,Appetizers,Beachside Cafe,3,12,36
2024-05-22,Appetizers,Downtown Branch,5,12,60
2024-05-26,Appetizers,Suburban Diner,5,12,60
2024-06-13,Appetizers,Suburban Diner,5,12,60
2024-06-20,Appetizers,Uptown Bistro,3,12,36
2024-06-22,Appetizers,Uptown Bistro,1,12,12
2024-07-03,Appetizers,Downtown Branch,1,12,12
2024-07-04,Appetizers,Uptown Bistro,4,12,48
2024-07-05,Appetizers,Downtown Branch,4,12,48
2024-07-13,Appetizers,Beachside Cafe,3,12,36
2024-07-18,Appetizers,Beachside Cafe,6,12,72
2024-07-19,Appetizers,Suburban Diner,1,12,12
2024-08-05,Appetizers,Beachside Cafe,5,12,60
2024-08-20,Appetizers,Downtown Branch,6,12,72
2024-08-20,Appetizers,Suburban Diner,3,12,36
2024-08-27,Appetizers,Beachside Cafe,1,12,12
2024-08-30,Appetizers,Uptown Bistro,2,12,24
2024-09-03,Appetizers,Downtown Branch,4,12,48
2024-09-08,Appetizers,Beachside Cafe,6,12,72
2024-09-14,Appetizers,Suburban Diner,4,12,48
2024-09-20,Appetizers,Suburban Diner,6,12,72
2024-09-22,Appetizers,Uptown Bistro,2,12,24
2024-10-04,Appetizers,Beachside Cafe,3,12,36
2024-10-09,Appetizers,Suburban Diner,1,12,12
2024-10-16,Appetizers,Downtown Branch,3,12,36
2024-10-20,Appetizers,Beachside Cafe,1,12,12
2024-10-24,Appetizers,Downtown Branch,5,12,60
2024-10-25,Appetizers,Suburban Diner,3,12,36
2024-10-26,Appetizers,Downtown Branch,2,12,24
2024-11-02,Appetizers,Beachside Cafe,6,12,72
2024-11-02,Appetizers,Uptown Bistro,4,12,48
2024-11-02,Appetizers,Suburban Diner,6,12,72
2024-11-07,Appetizers,Suburban Diner,3,12,36
2024-11-08,Appetizers,Beachside Cafe,2,12,24
2024-11-10,Appetizers,Suburban Diner,5,12,60
2024-11-10,Appetizers,Downtown Branch,2,12,24
2024-11-13,Appetizers,Uptown Bistro,5,12,60
2024-11-18,Appetizers,Uptown Bistro,6,12,72
2024-11-20,Appetizers,Beachside Cafe,2,12,24
2024-11-24,Appetizers,Downtown Branch,3,12,36
2024-11-25,Appetizers,Downtown Branch,6,12,72
2024-11-26,Appetizers,Beachside Cafe,6,12,72
2024-11-27,Appetizers,Suburban Diner,6,12,72
2024-11-27,Appetizers,Downtown Branch,2,12,24
2024-12-06,Appetizers,Beachside Cafe,6,12,72
2024-12-10,Appetizers,Uptown Bistro,3,12,36
2024-12-11,Appetizers,Beachside Cafe,2,12,24
2024-12-19,Appetizers,Beachside Cafe,1,12,12
2024-12-25,Appetizers,Uptown Bistro,2,12,24
2023-01-04,Main Course,Uptown Bistro,6,25,150
2023-01-05,Main Course,Suburban Diner,3,25,75
2023-01-13,Main Course,Beachside Cafe,1,25,25
2023-01-28,Main Course,Beachside Cafe,2,25,50
2023-02-05,Main Course,Uptown Bistro,1,25,25
2023-02-09,Main Course,Beachside Cafe,6,25,150
2023-02-22,Main Course,Downtown Branch,6,25,150
2023-02-27,Main Course,Suburban Diner,3,25,75
2023-03-03,Main Course,Uptown Bistro,4,25,100
2023-03-03,Main Course,Uptown Bistro,5,25,125
2023-03-04,Main Course,Suburban Diner,1,25,25
2023-03-05,Main Course,Downtown Branch,2,25,50
2023-03-08,Main Course,Beachside Cafe,6,25,150
2023-03-14,Main Course,Uptown Bistro,6,25,150
2023-03-15,Main Course,Beachside Cafe,2,25,50
2023-04-08,Main Course,Uptown Bistro,3,25,75
2023-04-09,Main Course,Downtown Branch,2,25,50
2023-04-12,Main Course,Uptown Bistro,2,25,50
2023-04-17,Main Course,Beachside Cafe,6,25,150
2023-04-19,Main Course,Beachside Cafe,2,25,50
2023-04-29,Main Course,Downtown Branch,4,25,100
2023-04-29,Main Course,Downtown Branch,4,25,100
2023-05-01,Main Course,Downtown Branch,5,25,125
2023-05-06,Main Course,Uptown Bistro,1,25,25
2023-05-06,Main Course,Beachside Cafe,2,25,50
2023-05-09,Main Course,Uptown Bistro,3,25,75
2023-05-09,Main Course,Uptown Bistro,1,25,25
2023-05-16,Main Course,Beachside Cafe,3,25,75
2023-05-17,Main Course,Beachside Cafe,6,25,150
2023-05-18,Main Course,Suburban Diner,6,25,150
2023-05-22,Main Course,Suburban Diner,6,25,150
2023-05-23,Main Course,Downtown Branch,6,25,150
2023-06-08,Main Course,Uptown Bistro,4,25,100
2023-06-16,Main Course,Beachside Cafe,4,25,100
2023-06-18,Main Course,Suburban Diner,5,25,125
2023-06-24,Main Course,Uptown Bistro,5,25,125
2023-07-04,Main Course,Beachside Cafe,1,25,25
2023-07-05,Main Course,Beachside Cafe,6,25,150
2023-07-06,Main Course,Suburban Diner,5,25,125
2023-07-06,Main Course,Uptown Bistro,1,25,25
2023-07-15,Main Course,Beachside Cafe,2,25,50
2023-07-29,Main Course,Beachside Cafe,3,25,75
2023-08-08,Main Course,Downtown Branch,6,25,150
2023-08-13,Main Course,Uptown Bistro,5,25,125
2023-08-14,Main Course,Uptown Bistro,1,25,25
2023-08-17,Main Course,Beachside Cafe,5,25,125
2023-08-20,Main Course,Downtown Branch,4,25,100
2023-08-25,Main Course,Beachside Cafe,4,25,100
2023-08-28,Main Course,Uptown Bistro,5,25,125
2023-08-28,Main Course,Downtown Branch,6,25,150
2023-09-06,Main Course,Downtown Branch,1,25,25
2023-09-06,Main Course,Beachside Cafe,6,25,150
2023-09-20,Main Course,Downtown Branch,6,25,150
2023-09-25,Main Course,Suburban Diner,4,25,100
2023-10-12,Main Course,Beachside Cafe,4,25,100
2023-10-31,Main Course,Beachside Cafe,1,25,25
2023-11-14,Main Course,Uptown Bistro,6,25,150
2023-11-18,Main Course,Uptown Bistro,3,25,75
2023-11-18,Main Course,Uptown Bistro,1,25,25
2023-11-27,Main Course,Uptown Bistro,3,25,75
2023-12-02,Main Course,Beachside Cafe,2,25,50
2023-12-03,Main Course,Uptown Bistro,1,25,25
2023-12-04,Main Course,Beachside Cafe,4,25,100
2023-12-06,Main Course,Suburban Diner,1,25,25
2023-12-18,Main Course,Downtown Branch,1,25,25
2024-01-04,Main Course,Suburban Diner,5,25,125
2024-01-20,Main Course,Uptown Bistro,3,25,75
2024-01-20,Main Course,Uptown Bistro,3,25,75
2024-01-25,Main Course,Downtown Branch,1,25,25
2024-01-30,Main Course,Suburban Diner,5,25,125
2024-02-02,Main Course,Beachside Cafe,3,25,75
2024-02-07,Main Course,Beachside Cafe,4,25,100
2024-02-15,Main Course,Downtown Branch,4,25,100
2024-02-26,Main Course,Suburban Diner,6,25,150
2024-03-12,Main Course,Downtown Branch,5,25,125
2024-03-16,Main Course,Downtown Branch,3,25,75
2024-03-16,Main Course,Uptown Bistro,1,25,25
2024-03-27,Main Course,Uptown Bistro,4,25,100
2024-05-04,Main Course,Beachside Cafe,2,25,50
2024-05-16,Main Course,Suburban Diner,4,25,100
2024-05-17,Main Course,Beachside Cafe,6,25,150
2024-05-17,Main Course,Suburban Diner,3,25,75
2024-05-25,Main Course,Uptown Bistro,4,25,100
2024-05-27,Main Course,Beachside Cafe,1,25,25
2024-06-01,Main Course,Suburban Diner,2,25,50
2024-06-02,Main Course,Suburban Diner,3,25,75
2024-06-02,Main Course,Suburban Diner,5,25,125
2024-06-04,Main Course,Uptown Bistro,3,25,75
2024-06-07,Main Course,Beachside Cafe,3,25,75
2024-06-11,Main Course,Suburban Diner,2,25,50
2024-06-14,Main Course,Downtown Branch,5,25,125
2024-07-18,Main Course,Uptown Bistro,3,25,75
2024-07-19,Main Course,Uptown Bistro,6,25,150
2024-08-05,Main Course,Beachside Cafe,6,25,150
2024-08-07,Main Course,Suburban Diner,1,25,25
2024-08-08,Main Course,Downtown Branch,5,25,125
2024-08-10,Main Course,Beachside Cafe,2,25,50
2024-08-16,Main Course,Uptown Bistro,6,25,150
2024-08-17,Main Course,Downtown Branch,3,25,75
2024-08-23,Main Course,Uptown Bistro,6,25,150
2024-08-25,Main Course,Downtown Branch,1,25,25
2024-08-31,Main Course,Beachside Cafe,1,25,25
2024-09-13,Main Course,Beachside Cafe,5,25,125
2024-09-22,Main Course,Suburban Diner,4,25,100
2024-10-06,Main Course,Beachside Cafe,2,25,50
2024-10-07,Main Course,Downtown Branch,6,25,150
2024-10-15,Main Course,Beachside Cafe,2,25,50
2024-11-03,Main Course,Downtown Branch,6,25,150
2024-11-06,Main Course,Uptown Bistro,3,25,75
2024-11-15,Main Course,Uptown Bistro,2,25,50
2024-11-17,Main Course,Suburban Diner,4,25,100
2024-11-24,Main Course,Beachside Cafe,2,25,50
2024-11-27,Main Course,Beachside Cafe,1,25,25
2024-12-01,Main Course,Downtown Branch,1,25,25
2024-12-11,Main Course,Suburban Diner,3,25,75
2024-12-13,Main Course,Uptown Bistro,1,25,25
2024-12-26,Main Course,Beachside Cafe,1,25,25
2024-12-27,Main Course,Beachside Cafe,2,25,50
2024-12-30,Main Course,Downtown Branch,1,25,25
2023-01-04,Main Course,Beachside Cafe,2,22,44
2023-01-05,Main Course,Beachside Cafe,1,22,22
2023-01-05,Main Course,Uptown Bistro,6,22,132
2023-01-13,Main Course,Downtown Branch,1,22,22
2023-01-14,Main Course,Beachside Cafe,2,22,44
2023-02-03,Main Course,Beachside Cafe,5,22,110
2023-02-03,Main Course,Beachside Cafe,6,22,132
2023-02-06,Main Course,Uptown Bistro,3,22,66
2023-02-10,Main Course,Beachside Cafe,5,22,110
2023-02-11,Main Course,Uptown Bistro,5,22,110
2023-02-11,Main Course,Suburban Diner,1,22,22
2023-02-13,Main Course,Suburban Diner,6,22,132
2023-02-21,Main Course,Uptown Bistro,2,22,44
2023-02-25,Main Course,Downtown Branch,3,22,66
2023-03-12,Main Course,Uptown Bistro,3,22,66
2023-03-15,Main Course,Uptown Bistro,2,22,44
2023-03-15,Main Course,Uptown Bistro,2,22,44
2023-03-16,Main Course,Suburban Diner,1,22,22
2023-03-22,Main Course,Uptown Bistro,3,22,66
2023-03-23,Main Course,Beachside Cafe,5,22,110
2023-03-25,Main Course,Downtown Branch,4,22,88
2023-03-25,Main Course,Uptown Bistro,5,22,110
2023-03-30,Main Course,Downtown Branch,6,22,132
2023-04-09,Main Course,Suburban Diner,5,22,110
2023-04-09,Main Course,Suburban Diner,5,22,110
2023-04-10,Main Course,Suburban Diner,5,22,110
2023-04-24,Main Course,Uptown Bistro,6,22,132
2023-04-24,Main Course,Downtown Branch,3,22,66
2023-05-01,Main Course,Uptown Bistro,4,22,88
2023-05-15,Main Course,Downtown Branch,5,22,110
2023-06-18,Main Course,Beachside Cafe,2,22,44
2023-06-25,Main Course,Suburban Diner,6,22,132
2023-06-28,Main Course,Downtown Branch,1,22,22
2023-07-14,Main Course,Uptown Bistro,2,22,44
2023-07-14,Main Course,Beachside Cafe,2,22,44
2023-07-23,Main Course,Suburban Diner,1,22,22
2023-08-04,Main Course,Downtown Branch,2,22,44
2023-08-05,Main Course,Downtown Branch,4,22,88
2023-08-05,Main Course,Downtown Branch,1,22,22
2023-08-09,Main Course,Suburban Diner,3,22,66
2023-08-10,Main Course,Suburban Diner,5,22,110
2023-08-17,Main Course,Downtown Branch,4,22,88
2023-08-20,Main Course,Suburban Diner,4,22,88
2023-08-26,Main Course,Beachside Cafe,6,22,132
2023-08-28,Main Course,Downtown Branch,2,22,44
2023-09-20,Main Course,Beachside Cafe,5,22,110
2023-09-22,Main Course,Suburban Diner,6,22,132
2023-09-23,Main Course,Suburban Diner,1,22,22
2023-10-09,Main Course,Suburban Diner,6,22,132
2023-10-13,Main Course,Uptown Bistro,4,22,88
2023-10-14,Main Course,Beachside Cafe,5,22,110
2023-10-17,Main Course,Downtown Branch,2,22,44
2023-10-31,Main Course,Uptown Bistro,6,22,132
2023-11-13,Main Course,Suburban Diner,3,22,66
2023-11-18,Main Course,Downtown Branch,1,22,22
2023-11-22,Main Course,Beachside Cafe,4,22,88
2023-12-14,Main Course,Uptown Bistro,3,22,66
2024-01-02,Main Course,Suburban Diner,5,22,110
2024-01-06,Main Course,Suburban Diner,3,22,66
2024-01-10,Main Course,Downtown Branch,1,22,22
2024-01-13,Main Course,Downtown Branch,1,22,22
2024-01-14,Main Course,Beachside Cafe,3,22,66
2024-01-30,Main Course,Beachside Cafe,3,22,66
2024-02-01,Main Course,Beachside Cafe,6,22,132
2024-02-04,Main Course,Downtown Branch,3,22,66
2024-02-05,Main Course,Uptown Bistro,5,22,110
2024-02-28,Main Course,Suburban Diner,5,22,110
2024-03-11,Main Course,Uptown Bistro,2,22,44
2024-03-19,Main Course,Beachside Cafe,5,22,110
2024-03-20,Main Course,Downtown Branch,3,22,66
2024-03-21,Main Course,Beachside Cafe,5,22,110
2024-03-22,Main Course,Downtown Branch,2,22,44
2024-03-23,Main Course,Suburban Diner,6,22,132
2024-03-25,Main Course,Uptown Bistro,1,22,22
2024-03-27,Main Course,Beachside Cafe,5,22,110
2024-04-13,Main Course,Uptown Bistro,2,22,44
2024-04-24,Main Course,Downtown Branch,4,22,88
2024-04-27,Main Course,Downtown Branch,6,22,132
2024-05-08,Main Course,Beachside Cafe,4,22,88
2024-05-10,Main Course,Downtown Branch,5,22,110
2024-05-14,Main Course,Suburban Diner,4,22,88
2024-05-15,Main Course,Suburban Diner,4,22,88
2024-05-24,Main Course,Suburban Diner,3,22,66
2024-06-05,Main Course,Suburban Diner,2,22,44
2024-06-08,Main Course,Suburban Diner,5,22,110
2024-06-13,Main Course,Beachside Cafe,1,22,22
2024-06-28,Main Course,Downtown Branch,1,22,22
2024-07-10,Main Course,Downtown Branch,3,22,66
2024-07-12,Main Course,Downtown Branch,1,22,22
2024-07-15,Main Course,Suburban Diner,1,22,22
2024-07-26,Main Course,Uptown Bistro,5,22,110
2024-08-05,Main Course,Beachside Cafe,2,22,44
2024-08-11,Main Course,Downtown Branch,1,22,22
2024-08-28,Main Course,Suburban Diner,6,22,132
2024-09-01,Main Course,Beachside Cafe,6,22,132
2024-09-04,Main Course,Suburban Diner,4,22,88
2024-09-04,Main Course,Suburban Diner,6,22,132
2024-09-07,Main Course,Beachside Cafe,4,22,88
2024-09-08,Main Course,Uptown Bistro,6,22,132
2024-09-14,Main Course,Downtown Branch,5,22,110
2024-09-18,Main Course,Beachside Cafe,1,22,22
2024-09-23,Main Course,Downtown Branch,5,22,110
2024-09-28,Main Course,Uptown Bistro,3,22,66
2024-09-30,Main Course,Uptown Bistro,4,22,88
2024-10-06,Main Course,Suburban Diner,4,22,88
2024-10-29,Main Course,Suburban Diner,2,22,44
2024-11-01,Main Course,Downtown Branch,1,22,22
2024-11-01,Main Course,Uptown Bistro,2,22,44
2024-11-07,Main Course,Beachside Cafe,6,22,132
2024-11-29,Main Course,Uptown Bistro,5,22,110
2024-12-03,Main Course,Suburban Diner,1,22,22
2024-12-11,Main Course,Suburban Diner,1,22,22
2024-12-12,Main Course,Beachside Cafe,4,22,88
2024-12-13,Main Course,Beachside Cafe,4,22,88
2024-12-18,Main Course,Suburban Diner,5,22,110
2023-01-02,Main Course,Uptown Bistro,4,32,128
2023-01-02,Main Course,Suburban Diner,1,32,32
2023-01-07,Main Course,Downtown Branch,2,32,64
2023-01-12,Main Course,Beachside Cafe,3,32,96
2023-01-23,Main Course,Beachside Cafe,6,32,192
2023-02-06,Main Course,Uptown Bistro,1,32,32
2023-02-07,Main Course,Suburban Diner,3,32,96
2023-02-20,Main Course,Suburban Diner,4,32,128
2023-02-22,Main Course,Downtown Branch,4,32,128
2023-02-27,Main Course,Uptown Bistro,6,32,192
2023-03-09,Main Course,Suburban Diner,1,32,32
2023-03-13,Main Course,Downtown Branch,1,32,32
2023-03-17,Main Course,Suburban Diner,2,32,64
2023-03-27,Main Course,Beachside Cafe,4,32,128
2023-03-31,Main Course,Suburban Diner,4,32,128
2023-04-03,Main Course,Suburban Diner,1,32,32
2023-04-15,Main Course,Downtown Branch,1,32,32
2023-04-22,Main Course,Uptown Bistro,5,32,160
2023-04-23,Main Course,Beachside Cafe,6,32,192
2023-04-23,Main Course,Beachside Cafe,5,32,160
2023-04-27,Main Course,Uptown Bistro,1,32,32
2023-05-02,Main Course,Suburban Diner,2,32,64
2023-05-06,Main Course,Beachside Cafe,6,32,192
2023-05-09,Main Course,Uptown Bistro,1,32,32
2023-05-09,Main Course,Suburban Diner,1,32,32
2023-05-16,Main Course,Suburban Diner,5,32,160
2023-06-17,Main Course,Beachside Cafe,5,32,160
2023-06-22,Main Course,Downtown Branch,2,32,64
2023-07-03,Main Course,Suburban Diner,4,32,128
2023-07-08,Main Course,Beachside Cafe,6,32,192
2023-07-11,Main Course,Suburban Diner,5,32,160
2023-08-03,Main Course,Beachside Cafe,4,32,128
2023-08-05,Main Course,Uptown Bistro,1,32,32
2023-08-17,Main Course,Beachside Cafe,4,32,128
2023-08-18,Main Course,Downtown Branch,2,32,64
2023-08-26,Main Course,Suburban Diner,2,32,64
2023-09-06,Main Course,Suburban Diner,5,32,160
2023-09-15,Main Course,Beachside Cafe,1,32,32
2023-09-16,Main Course,Uptown Bistro,3,32,96
2023-10-05,Main Course,Suburban Diner,4,32,128
2023-10-16,Main Course,Beachside Cafe,5,32,160
2023-10-17,Main Course,Uptown Bistro,1,32,32
2023-10-26,Main Course,Uptown Bistro,3,32,96
2023-11-06,Main Course,Beachside Cafe,6,32,192
2023-11-13,Main Course,Uptown Bistro,3,32,96
2023-11-15,Main Course,Uptown Bistro,2,32,64
2023-11-23,Main Course,Downtown Branch,3,32,96
2023-11-24,Main Course,Uptown Bistro,4,32,128
2023-11-28,Main Course,Downtown Branch,1,32,32
2023-12-01,Main Course,Downtown Branch,1,32,32
2023-12-13,Main Course,Suburban Diner,6,32,192
2023-12-25,Main Course,Beachside Cafe,1,32,32
2023-12-27,Main Course,Suburban Diner,2,32,64
2023-12-30,Main Course,Uptown Bistro,2,32,64
2024-01-02,Main Course,Uptown Bistro,3,32,96
2024-01-05,Main Course,Downtown Branch,1,32,32
2024-01-27,Main Course,Beachside Cafe,5,32,160
2024-02-07,Main Course,Downtown Branch,6,32,192
2024-02-08,Main Course,Suburban Diner,4,32,128
2024-02-20,Main Course,Uptown Bistro,3,32,96
2024-03-01,Main Course,Downtown Branch,1,32,32
2024-03-02,Main Course,Suburban Diner,2,32,64
2024-03-12,Main Course,Uptown Bistro,5,32,160
2024-03-15,Main Course,Suburban Diner,1,32,32
2024-03-24,Main Course,Beachside Cafe,6,32,192
2024-03-25,Main Course,Downtown Branch,3,32,96
2024-03-30,Main Course,Uptown Bistro,4,32,128
2024-04-08,Main Course,Uptown Bistro,1,32,32
2024-04-14,Main Course,Downtown Branch,5,32,160
2024-04-21,Main Course,Suburban Diner,5,32,160
2024-05-05,Main Course,Beachside Cafe,1,32,32
2024-05-10,Main Course,Suburban Diner,1,32,32
2024-05-16,Main Course,Downtown Branch,5,32,160
2024-05-18,Main Course,Beachside Cafe,2,32,64
2024-05-19,Main Course,Uptown Bistro,4,32,128
2024-05-21,Main Course,Uptown Bistro,5,32,160
2024-05-21,Main Course,Downtown Branch,1,32,32
2024-05-22,Main Course,Uptown Bistro,4,32,128
2024-06-03,Main Course,Downtown Branch,3,32,96
2024-06-19,Main Course,Suburban Diner,1,32,32
2024-07-09,Main Course,Uptown Bistro,3,32,96
2024-07-26,Main Course,Suburban Diner,5,32,160
2024-07-28,Main Course,Suburban Diner,5,32,160
2024-07-29,Main Course,Beachside Cafe,6,32,192
2024-08-07,Main Course,Downtown Branch,1,32,32
2024-08-09,Main Course,Beachside Cafe,1,32,32
2024-08-16,Main Course,Uptown Bistro,4,32,128
2024-08-23,Main Course,Suburban Diner,4,32,128
2024-08-24,Main Course,Downtown Branch,1,32,32
2024-08-24,Main Course,Uptown Bistro,4,32,128
2024-08-31,Main Course,Suburban Diner,5,32,160
2024-09-07,Main Course,Downtown Branch,4,32,128
2024-09-18,Main Course,Uptown Bistro,3,32,96
2024-09-28,Main Course,Beachside Cafe,2,32,64
2024-09-28,Main Course,Downtown Branch,5,32,160
2024-09-28,Main Course,Downtown Branch,3,32,96
2024-09-29,Main Course,Suburban Diner,6,32,192
2024-10-10,Main Course,Downtown Branch,4,32,128
2024-10-14,Main Course,Beachside Cafe,2,32,64
2024-10-17,Main Course,Uptown Bistro,4,32,128
2024-10-24,Main Course,Downtown Branch,2,32,64
2024-10-26,Main Course,Beachside Cafe,1,32,32
2024-11-01,Main Course,Downtown Branch,5,32,160
2024-11-04,Main Course,Downtown Branch,2,32,64
2024-11-13,Main Course,Suburban Diner,3,32,96
2024-11-23,Main Course,Uptown Bistro,2,32,64
2024-11-26,Main Course,Suburban Diner,6,32,192
2024-11-27,Main Course,Suburban Diner,2,32,64
2024-12-02,Main Course,Suburban Diner,5,32,160
2024-12-03,Main Course,Uptown Bistro,5,32,160
2024-12-09,Main Course,Suburban Diner,2,32,64
2024-12-16,Main Course,Downtown Branch,4,32,128
2024-12-21,Main Course,Beachside Cafe,5,32,160
2024-12-21,Main Course,Downtown Branch,5,32,160
2024-12-21,Main Course,Beachside Cafe,4,32,128
2024-12-28,Main Course,Uptown Bistro,5,32,160
2023-01-03,Main Course,Downtown Branch,4,28,112
2023-01-20,Main Course,Suburban Diner,1,28,28
2023-01-20,Main Course,Suburban Diner,3,28,84
2023-01-31,Main Course,Uptown Bistro,6,28,168
2023-02-06,Main Course,Beachside Cafe,3,28,84
2023-02-11,Main Course,Suburban Diner,4,28,112
2023-02-15,Main Course,Downtown Branch,1,28,28
2023-02-18,Main Course,Downtown Branch,3,28,84
2023-03-03,Main Course,Downtown Branch,5,28,140
2023-03-05,Main Course,Uptown Bistro,3,28,84
2023-03-08,Main Course,Suburban Diner,1,28,28
2023-03-13,Main Course,Downtown Branch,1,28,28
2023-03-25,Main Course,Suburban Diner,5,28,140
2023-03-25,Main Course,Suburban Diner,1,28,28
2023-04-05,Main Course,Uptown Bistro,5,28,140
2023-04-07,Main Course,Downtown Branch,5,28,140
2023-04-15,Main Course,Beachside Cafe,2,28,56
2023-04-16,Main Course,Uptown Bistro,2,28,56
2023-04-17,Main Course,Beachside Cafe,3,28,84
2023-04-24,Main Course,Suburban Diner,6,28,168
2023-04-25,Main Course,Downtown Branch,2,28,56
2023-05-02,Main Course,Downtown Branch,5,28,140
2023-05-07,Main Course,Beachside Cafe,4,28,112
2023-05-14,Main Course,Uptown Bistro,6,28,168
